,Name,Grade,Moves,Holdsets,Id
259,FINGERS CROSSED,7A+,"[{'Id': 1718104, 'Description': 'D18', 'IsStart': False, 'IsEnd': True}, {'Id': 1718105, 'Description': 'E6', 'IsStart': True, 'IsEnd': False}, {'Id': 1718106, 'Description': 'G2', 'IsStart': True, 'IsEnd': False}, {'Id': 1718107, 'Description': 'G15', 'IsStart': False, 'IsEnd': False}, {'Id': 1718108, 'Description': 'H16', 'IsStart': False, 'IsEnd': False}, {'Id': 1718109, 'Description': 'H10', 'IsStart': False, 'IsEnd': False}, {'Id': 1718110, 'Description': 'I10', 'IsStart': False, 'IsEnd': False}, {'Id': 1718111, 'Description': 'J13', 'IsStart': False, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",160922
260,FRENDSHIP,7A+,"[{'Id': 2219042, 'Description': 'K18', 'IsStart': False, 'IsEnd': True}, {'Id': 2219043, 'Description': 'H5', 'IsStart': True, 'IsEnd': False}, {'Id': 2219044, 'Description': 'J2', 'IsStart': True, 'IsEnd': False}, {'Id': 2219045, 'Description': 'I8', 'IsStart': False, 'IsEnd': False}, {'Id': 2219046, 'Description': 'E11', 'IsStart': False, 'IsEnd': False}, {'Id': 2219047, 'Description': 'F15', 'IsStart': False, 'IsEnd': False}, {'Id': 2219048, 'Description': 'G18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",380649
261,FROCENZO SURPRISED,7A+,"[{'Id': 1721151, 'Description': 'A5', 'IsStart': True, 'IsEnd': False}, {'Id': 1721152, 'Description': 'D18', 'IsStart': False, 'IsEnd': True}, {'Id': 1721153, 'Description': 'E8', 'IsStart': False, 'IsEnd': False}, {'Id': 1721154, 'Description': 'E9', 'IsStart': False, 'IsEnd': False}, {'Id': 1721155, 'Description': 'E16', 'IsStart': False, 'IsEnd': False}, {'Id': 1721156, 'Description': 'G13', 'IsStart': False, 'IsEnd': False}, {'Id': 1721157, 'Description': 'H5', 'IsStart': False, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",48723
262,GOLDENLINE,7A+,"[{'Id': 1536640, 'Description': 'C5', 'IsStart': True, 'IsEnd': False}, {'Id': 1536641, 'Description': 'H5', 'IsStart': True, 'IsEnd': False}, {'Id': 1536642, 'Description': 'E8', 'IsStart': False, 'IsEnd': False}, {'Id': 1536643, 'Description': 'E11', 'IsStart': False, 'IsEnd': False}, {'Id': 1536644, 'Description': 'E14', 'IsStart': False, 'IsEnd': False}, {'Id': 1536645, 'Description': 'B18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",65480
263,GRANDMAâ€™S INCONSISTENCY,7A+,"[{'Id': 1658532, 'Description': 'F10', 'IsStart': False, 'IsEnd': False}, {'Id': 1658533, 'Description': 'J8', 'IsStart': False, 'IsEnd': False}, {'Id': 1658534, 'Description': 'A5', 'IsStart': True, 'IsEnd': False}, {'Id': 1658535, 'Description': 'H11', 'IsStart': False, 'IsEnd': False}, {'Id': 1658536, 'Description': 'B8', 'IsStart': False, 'IsEnd': False}, {'Id': 1658537, 'Description': 'H14', 'IsStart': False, 'IsEnd': False}, {'Id': 1658538, 'Description': 'E18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}]",310106
264,GRIP 01,7A+,"[{'Id': 1546144, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 1546145, 'Description': 'F10', 'IsStart': False, 'IsEnd': False}, {'Id': 1546146, 'Description': 'C10', 'IsStart': False, 'IsEnd': False}, {'Id': 1546147, 'Description': 'G14', 'IsStart': False, 'IsEnd': False}, {'Id': 1546148, 'Description': 'K9', 'IsStart': False, 'IsEnd': False}, {'Id': 1546149, 'Description': 'K16', 'IsStart': False, 'IsEnd': False}, {'Id': 1546150, 'Description': 'K18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",93897
265,HARD PULL ON VAR,7A+,"[{'Id': 1518589, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 1518590, 'Description': 'H9', 'IsStart': False, 'IsEnd': False}, {'Id': 1518591, 'Description': 'E10', 'IsStart': False, 'IsEnd': False}, {'Id': 1518592, 'Description': 'I14', 'IsStart': False, 'IsEnd': False}, {'Id': 1518593, 'Description': 'I18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",19732
266,HMM MAYBE,7A+,"[{'Id': 1710102, 'Description': 'B8', 'IsStart': False, 'IsEnd': False}, {'Id': 1710103, 'Description': 'C5', 'IsStart': True, 'IsEnd': False}, {'Id': 1710104, 'Description': 'E8', 'IsStart': False, 'IsEnd': False}, {'Id': 1710105, 'Description': 'E13', 'IsStart': False, 'IsEnd': False}, {'Id': 1710106, 'Description': 'E14', 'IsStart': False, 'IsEnd': False}, {'Id': 1710107, 'Description': 'G4', 'IsStart': True, 'IsEnd': False}, {'Id': 1710108, 'Description': 'I14', 'IsStart': False, 'IsEnd': False}, {'Id': 1710109, 'Description': 'I18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",93247
267,HOOPLA,7A+,"[{'Id': 1621302, 'Description': 'G2', 'IsStart': True, 'IsEnd': False}, {'Id': 1621303, 'Description': 'J8', 'IsStart': False, 'IsEnd': False}, {'Id': 1621304, 'Description': 'F12', 'IsStart': False, 'IsEnd': False}, {'Id': 1621305, 'Description': 'F11', 'IsStart': False, 'IsEnd': False}, {'Id': 1621306, 'Description': 'B15', 'IsStart': False, 'IsEnd': False}, {'Id': 1621307, 'Description': 'A18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",305598
268,JLOOP,7A+,"[{'Id': 1522480, 'Description': 'G2', 'IsStart': True, 'IsEnd': False}, {'Id': 1522481, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 1522482, 'Description': 'F11', 'IsStart': False, 'IsEnd': False}, {'Id': 1522483, 'Description': 'B12', 'IsStart': False, 'IsEnd': False}, {'Id': 1522484, 'Description': 'D15', 'IsStart': False, 'IsEnd': False}, {'Id': 1522485, 'Description': 'G17', 'IsStart': False, 'IsEnd': False}, {'Id': 1522486, 'Description': 'K11', 'IsStart': False, 'IsEnd': False}, {'Id': 1522487, 'Description': 'I18', 'IsStart': False, 'IsEnd': True}, {'Id': 1522488, 'Description': 'I18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",25521
269,KEGEL CRUNCH,7A+,"[{'Id': 1535989, 'Description': 'K5', 'IsStart': True, 'IsEnd': False}, {'Id': 1535990, 'Description': 'K8', 'IsStart': False, 'IsEnd': False}, {'Id': 1535991, 'Description': 'G9', 'IsStart': False, 'IsEnd': False}, {'Id': 1535992, 'Description': 'H12', 'IsStart': False, 'IsEnd': False}, {'Id': 1535993, 'Description': 'F13', 'IsStart': False, 'IsEnd': False}, {'Id': 1535994, 'Description': 'F15', 'IsStart': False, 'IsEnd': False}, {'Id': 1535995, 'Description': 'C7', 'IsStart': False, 'IsEnd': False}, {'Id': 1535996, 'Description': 'D18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",63365
270,KIKKO,7A+,"[{'Id': 1621348, 'Description': 'A12', 'IsStart': False, 'IsEnd': False}, {'Id': 1621349, 'Description': 'C14', 'IsStart': False, 'IsEnd': False}, {'Id': 1621350, 'Description': 'D17', 'IsStart': False, 'IsEnd': False}, {'Id': 1621351, 'Description': 'F10', 'IsStart': False, 'IsEnd': False}, {'Id': 1621352, 'Description': 'G8', 'IsStart': False, 'IsEnd': False}, {'Id': 1621353, 'Description': 'G18', 'IsStart': False, 'IsEnd': True}, {'Id': 1621354, 'Description': 'K5', 'IsStart': True, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}]",55559
271,KMFF 2016,7A+,"[{'Id': 1636912, 'Description': 'F10', 'IsStart': False, 'IsEnd': False}, {'Id': 1636913, 'Description': 'G14', 'IsStart': False, 'IsEnd': False}, {'Id': 1636914, 'Description': 'G18', 'IsStart': False, 'IsEnd': True}, {'Id': 1636915, 'Description': 'H8', 'IsStart': False, 'IsEnd': False}, {'Id': 1636916, 'Description': 'J5', 'IsStart': True, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",62126
272,LADYBUG,7A+,"[{'Id': 1710041, 'Description': 'A9', 'IsStart': False, 'IsEnd': False}, {'Id': 1710042, 'Description': 'A14', 'IsStart': False, 'IsEnd': False}, {'Id': 1710043, 'Description': 'C13', 'IsStart': False, 'IsEnd': False}, {'Id': 1710044, 'Description': 'D18', 'IsStart': False, 'IsEnd': True}, {'Id': 1710045, 'Description': 'F11', 'IsStart': False, 'IsEnd': False}, {'Id': 1710046, 'Description': 'G6', 'IsStart': True, 'IsEnd': False}, {'Id': 1710047, 'Description': 'H10', 'IsStart': False, 'IsEnd': False}, {'Id': 1710048, 'Description': 'J5', 'IsStart': True, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",20149
273,LEFTSIDE SKILLS,7A+,"[{'Id': 1710071, 'Description': 'C10', 'IsStart': False, 'IsEnd': False}, {'Id': 1710072, 'Description': 'E18', 'IsStart': False, 'IsEnd': True}, {'Id': 1710073, 'Description': 'F13', 'IsStart': False, 'IsEnd': False}, {'Id': 1710074, 'Description': 'F10', 'IsStart': False, 'IsEnd': False}, {'Id': 1710075, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 1710076, 'Description': 'G14', 'IsStart': False, 'IsEnd': False}, {'Id': 1710077, 'Description': 'G17', 'IsStart': False, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",44384
274,L'HO DURO DURO,7A+,"[{'Id': 1721138, 'Description': 'D18', 'IsStart': False, 'IsEnd': True}, {'Id': 1721139, 'Description': 'E15', 'IsStart': False, 'IsEnd': False}, {'Id': 1721140, 'Description': 'H14', 'IsStart': False, 'IsEnd': False}, {'Id': 1721141, 'Description': 'H12', 'IsStart': False, 'IsEnd': False}, {'Id': 1721142, 'Description': 'I5', 'IsStart': True, 'IsEnd': False}, {'Id': 1721143, 'Description': 'K9', 'IsStart': False, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",156084
275,LOCK N' LOAD VARIANT,7A+,"[{'Id': 1710003, 'Description': 'C14', 'IsStart': False, 'IsEnd': False}, {'Id': 1710004, 'Description': 'D18', 'IsStart': False, 'IsEnd': True}, {'Id': 1710005, 'Description': 'D9', 'IsStart': False, 'IsEnd': False}, {'Id': 1710006, 'Description': 'F12', 'IsStart': False, 'IsEnd': False}, {'Id': 1710007, 'Description': 'H5', 'IsStart': True, 'IsEnd': False}, {'Id': 1710008, 'Description': 'I6', 'IsStart': True, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",45232
276,MASTERFUL GAP,7A+,"[{'Id': 1854811, 'Description': 'A9', 'IsStart': False, 'IsEnd': False}, {'Id': 1854812, 'Description': 'B6', 'IsStart': True, 'IsEnd': False}, {'Id': 1854813, 'Description': 'C5', 'IsStart': True, 'IsEnd': False}, {'Id': 1854814, 'Description': 'C13', 'IsStart': False, 'IsEnd': False}, {'Id': 1854815, 'Description': 'E16', 'IsStart': False, 'IsEnd': False}, {'Id': 1854816, 'Description': 'F11', 'IsStart': False, 'IsEnd': False}, {'Id': 1854817, 'Description': 'I18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",20790
277,MATCHING,7A+,"[{'Id': 1709941, 'Description': 'C10', 'IsStart': False, 'IsEnd': False}, {'Id': 1709942, 'Description': 'E18', 'IsStart': False, 'IsEnd': True}, {'Id': 1709943, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 1709944, 'Description': 'G14', 'IsStart': False, 'IsEnd': False}, {'Id': 1709945, 'Description': 'H8', 'IsStart': False, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",69023
278,MELET,7A+,"[{'Id': 1710097, 'Description': 'C13', 'IsStart': False, 'IsEnd': False}, {'Id': 1710098, 'Description': 'H16', 'IsStart': False, 'IsEnd': False}, {'Id': 1710099, 'Description': 'H10', 'IsStart': False, 'IsEnd': False}, {'Id': 1710100, 'Description': 'I18', 'IsStart': False, 'IsEnd': True}, {'Id': 1710101, 'Description': 'J5', 'IsStart': True, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",20316
279,MONDAY TO MONDAY,7A+,"[{'Id': 1548974, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 1548975, 'Description': 'J8', 'IsStart': False, 'IsEnd': False}, {'Id': 1548976, 'Description': 'K11', 'IsStart': False, 'IsEnd': False}, {'Id': 1548977, 'Description': 'F11', 'IsStart': False, 'IsEnd': False}, {'Id': 1548978, 'Description': 'E13', 'IsStart': False, 'IsEnd': False}, {'Id': 1548979, 'Description': 'B16', 'IsStart': False, 'IsEnd': False}, {'Id': 1548980, 'Description': 'J7', 'IsStart': False, 'IsEnd': False}, {'Id': 1548981, 'Description': 'G18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",104439
280,MUFASA,7A+,"[{'Id': 1635140, 'Description': 'B4', 'IsStart': True, 'IsEnd': False}, {'Id': 1635141, 'Description': 'C7', 'IsStart': False, 'IsEnd': False}, {'Id': 1635142, 'Description': 'C12', 'IsStart': False, 'IsEnd': False}, {'Id': 1635143, 'Description': 'C18', 'IsStart': False, 'IsEnd': True}, {'Id': 1635144, 'Description': 'D3', 'IsStart': True, 'IsEnd': False}, {'Id': 1635145, 'Description': 'F15', 'IsStart': False, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}]",119861
281,NANO,7A+,"[{'Id': 1522152, 'Description': 'E6', 'IsStart': True, 'IsEnd': False}, {'Id': 1522153, 'Description': 'I10', 'IsStart': False, 'IsEnd': False}, {'Id': 1522154, 'Description': 'H12', 'IsStart': False, 'IsEnd': False}, {'Id': 1522155, 'Description': 'K14', 'IsStart': False, 'IsEnd': False}, {'Id': 1522156, 'Description': 'I18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",24838
282,NORTH DAKOTA,7A+,"[{'Id': 1521482, 'Description': 'I5', 'IsStart': True, 'IsEnd': False}, {'Id': 1521483, 'Description': 'H9', 'IsStart': False, 'IsEnd': False}, {'Id': 1521484, 'Description': 'D10', 'IsStart': False, 'IsEnd': False}, {'Id': 1521485, 'Description': 'I12', 'IsStart': False, 'IsEnd': False}, {'Id': 1521486, 'Description': 'H14', 'IsStart': False, 'IsEnd': False}, {'Id': 1521487, 'Description': 'D16', 'IsStart': False, 'IsEnd': False}, {'Id': 1521488, 'Description': 'C18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}]",23632
283,OVERHEAD,7A+,"[{'Id': 1523451, 'Description': 'I4', 'IsStart': True, 'IsEnd': False}, {'Id': 1523452, 'Description': 'G2', 'IsStart': True, 'IsEnd': False}, {'Id': 1523453, 'Description': 'E7', 'IsStart': False, 'IsEnd': False}, {'Id': 1523454, 'Description': 'J10', 'IsStart': False, 'IsEnd': False}, {'Id': 1523455, 'Description': 'F14', 'IsStart': False, 'IsEnd': False}, {'Id': 1523456, 'Description': 'D17', 'IsStart': False, 'IsEnd': False}, {'Id': 1523457, 'Description': 'B18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}]",28020
284,PANCAKES ARE KING,7A+,"[{'Id': 2149906, 'Description': 'H5', 'IsStart': True, 'IsEnd': False}, {'Id': 2149907, 'Description': 'G7', 'IsStart': False, 'IsEnd': False}, {'Id': 2149908, 'Description': 'C9', 'IsStart': False, 'IsEnd': False}, {'Id': 2149909, 'Description': 'E12', 'IsStart': False, 'IsEnd': False}, {'Id': 2149910, 'Description': 'E16', 'IsStart': False, 'IsEnd': False}, {'Id': 2149911, 'Description': 'H18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",371776
285,PLASTIQUE,7A+,"[{'Id': 1632345, 'Description': 'F5', 'IsStart': True, 'IsEnd': False}, {'Id': 1632346, 'Description': 'C8', 'IsStart': False, 'IsEnd': False}, {'Id': 1632347, 'Description': 'F11', 'IsStart': False, 'IsEnd': False}, {'Id': 1632348, 'Description': 'E13', 'IsStart': False, 'IsEnd': False}, {'Id': 1632349, 'Description': 'I16', 'IsStart': False, 'IsEnd': False}, {'Id': 1632350, 'Description': 'E18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",306940
286,POWER CAT,7A+,"[{'Id': 1709913, 'Description': 'A9', 'IsStart': False, 'IsEnd': False}, {'Id': 1709914, 'Description': 'C13', 'IsStart': False, 'IsEnd': False}, {'Id': 1709915, 'Description': 'G9', 'IsStart': False, 'IsEnd': False}, {'Id': 1709916, 'Description': 'G18', 'IsStart': False, 'IsEnd': True}, {'Id': 1709917, 'Description': 'H5', 'IsStart': True, 'IsEnd': False}, {'Id': 1709918, 'Description': 'I14', 'IsStart': False, 'IsEnd': False}, {'Id': 1709919, 'Description': 'J2', 'IsStart': True, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",93635
287,PROBLEM 16,7A+,"[{'Id': 1635124, 'Description': 'B4', 'IsStart': True, 'IsEnd': False}, {'Id': 1635125, 'Description': 'C7', 'IsStart': False, 'IsEnd': False}, {'Id': 1635126, 'Description': 'C18', 'IsStart': False, 'IsEnd': True}, {'Id': 1635127, 'Description': 'D16', 'IsStart': False, 'IsEnd': False}, {'Id': 1635128, 'Description': 'D10', 'IsStart': False, 'IsEnd': False}, {'Id': 1635129, 'Description': 'D3', 'IsStart': True, 'IsEnd': False}, {'Id': 1635130, 'Description': 'H14', 'IsStart': False, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}]",19230
288,PROBLEM 9,7A+,"[{'Id': 1518059, 'Description': 'J5', 'IsStart': True, 'IsEnd': False}, {'Id': 1518060, 'Description': 'H8', 'IsStart': False, 'IsEnd': False}, {'Id': 1518061, 'Description': 'C10', 'IsStart': False, 'IsEnd': False}, {'Id': 1518062, 'Description': 'E13', 'IsStart': False, 'IsEnd': False}, {'Id': 1518063, 'Description': 'B16', 'IsStart': False, 'IsEnd': False}, {'Id': 1518064, 'Description': 'G18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",19223
289,QUIZMO,7A+,"[{'Id': 1709973, 'Description': 'D9', 'IsStart': False, 'IsEnd': False}, {'Id': 1709974, 'Description': 'F15', 'IsStart': False, 'IsEnd': False}, {'Id': 1709975, 'Description': 'F11', 'IsStart': False, 'IsEnd': False}, {'Id': 1709976, 'Description': 'F7', 'IsStart': False, 'IsEnd': False}, {'Id': 1709977, 'Description': 'G18', 'IsStart': False, 'IsEnd': True}, {'Id': 1709978, 'Description': 'I11', 'IsStart': False, 'IsEnd': False}, {'Id': 1709979, 'Description': 'K5', 'IsStart': True, 'IsEnd': False}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set A', 'Color': '#dee1ce', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",79926
290,RED RONNIE,7A+,"[{'Id': 2334872, 'Description': 'E6', 'IsStart': True, 'IsEnd': False}, {'Id': 2334873, 'Description': 'B4', 'IsStart': True, 'IsEnd': False}, {'Id': 2334874, 'Description': 'D10', 'IsStart': False, 'IsEnd': False}, {'Id': 2334875, 'Description': 'B12', 'IsStart': False, 'IsEnd': False}, {'Id': 2334876, 'Description': 'D16', 'IsStart': False, 'IsEnd': False}, {'Id': 2334877, 'Description': 'A18', 'IsStart': False, 'IsEnd': True}]","[{'Id': 0, 'Description': 'Original School Holds', 'Color': '#f6f60c', 'Holds': None}, {'Id': 0, 'Description': 'Hold Set B', 'Color': '#000000', 'Holds': None}]",395431
