,Grade,number_of_holds,downwards_count,only_upwards_count,only_sideways_count,yellow_count,black_count,white_count,downwards_percent,black_percent,white_percent,yellow_percent,b_w_percent,only_upwards_percent,mean_distance_of_holds,last_move_diff,first_move_diff
900,6B+,6,6,0,0,0,3,3,1.0,0.5,0.5,0.0,1.0,0.0,6.753573537699928,0.9293418073359232,1.5950916018269914
901,6B+,6,6,0,0,0,1,5,1.0,0.1666666666666666,0.8333333333333334,0.0,1.0,0.0,5.998131618767286,0.7500319068145587,1.5950916018269914
902,6B+,6,5,1,0,0,0,6,0.8333333333333334,0.0,1.0,0.0,1.0,0.1666666666666666,7.588509775258964,0.8498339427225251,1.8023991362405984
903,6B+,8,8,0,0,0,2,6,1.0,0.25,0.75,0.0,1.0,0.0,6.617080053916307,0.6030660120435309,1.7357077350829189
904,7A+,8,8,0,0,2,3,3,1.0,0.375,0.375,0.25,0.75,0.0,6.577450068510404,0.8171887753129045,13.221106960865963
905,6B+,9,8,1,0,0,3,6,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.0,1.0,0.1111111111111111,6.7117287733199,0.6377309400157437,2.022042007176636
906,6C+,9,9,0,0,0,0,9,1.0,0.0,1.0,0.0,1.0,0.0,5.952327650794159,0.6030660120435309,1.8023991362405984
907,7A,10,9,0,1,0,0,10,0.9,0.0,1.0,0.0,1.0,0.0,6.506607642998031,0.7567282999225784,1.993379376677064
908,6B+,9,9,0,0,0,5,4,1.0,0.5555555555555556,0.4444444444444444,0.0,1.0,0.0,6.192118896395115,0.8777515710846894,1.5337318394720958
909,6C,6,6,0,0,0,4,2,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,6.266697760960672,0.6591752584682868,1.5729193636585672
910,6B+,7,7,0,0,0,0,7,1.0,0.0,1.0,0.0,1.0,0.0,6.43007408092259,0.7500319068145587,1.8023991362405984
911,6B+,7,7,0,0,0,2,5,1.0,0.2857142857142857,0.7142857142857143,0.0,1.0,0.0,5.888535838408911,0.7361398493765813,1.6632077218625585
912,7A,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,7.5563994553570435,0.9363843242932516,2.956624664240133
913,6C,7,7,0,0,2,2,3,1.0,0.2857142857142857,0.4285714285714285,0.2857142857142857,0.7142857142857143,0.0,6.86034976417062,2.6761026891536086,3.1705020772933423
914,7A,8,6,2,0,0,4,4,0.75,0.5,0.5,0.0,1.0,0.25,7.769021963924141,0.8893441442625449,2.3121516995447204
915,6B+,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,6.388564702687477,0.8848576351941752,1.7436453673661378
916,6B+,8,7,1,0,8,0,0,0.875,0.0,0.0,1.0,0.0,0.125,6.578802852666456,93.3497892705079,20.060119379873605
917,7A+,8,5,2,1,3,1,4,0.625,0.125,0.5,0.375,0.625,0.25,7.009886030273866,57.20688177217428,4.004757750070368
918,6B+,9,9,0,0,1,3,5,1.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.0,6.55174237984122,0.6030660120435309,1.7357077350829189
919,6B+,7,6,1,0,0,1,6,0.8571428571428571,0.1428571428571428,0.8571428571428571,0.0,1.0,0.1428571428571428,7.084783947292896,0.7647726682121038,2.05582002689632
920,6B+,7,7,0,0,0,5,2,1.0,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,6.874671009956877,0.7831145073060829,1.58468736112034
921,6B+,9,9,0,0,1,2,6,1.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.8888888888888888,0.0,6.203216324535472,0.8838038349123144,6.383136095906082
922,6B+,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,7.338801006335635,1.0069439498306791,1.7436453673661378
923,7A+,7,7,0,0,1,3,3,1.0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.8571428571428572,0.0,7.046750247091372,0.8702648649697208,13.713439542072438
924,7A+,7,6,0,1,1,2,4,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.8571428571428572,0.0,6.9310180573496,0.860550488704947,13.713439542072438
925,7B,5,5,0,0,2,2,1,1.0,0.4,0.2,0.4,0.6,0.0,7.644186287711335,34.444951312966296,3.539741484632182
926,6B+,6,6,0,0,1,2,3,1.0,0.3333333333333333,0.5,0.1666666666666666,0.8333333333333334,0.0,6.129337831604712,3.32345032396915,1.8044342566517664
927,6B+,7,6,1,0,0,0,7,0.8571428571428571,0.0,1.0,0.0,1.0,0.1428571428571428,7.065540890831365,0.8848576351941752,1.9964868706506247
928,7C,6,6,0,0,0,5,1,1.0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.0,7.467407589735498,1.0234053938604584,1.653562210530061
929,7B,8,8,0,0,3,1,4,1.0,0.125,0.5,0.375,0.625,0.0,6.556703165621942,3.844911367674919,1.5207102477785066
930,6B+,8,8,0,0,0,4,4,1.0,0.5,0.5,0.0,1.0,0.0,7.237730732265362,0.8139872703507959,2.2280323265960296
931,6B+,7,6,1,0,0,2,5,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.0,1.0,0.1428571428571428,7.506349801713774,0.7647726682121038,1.870169282838124
932,6C,7,5,2,0,1,1,5,0.7142857142857143,0.1428571428571428,0.7142857142857143,0.1428571428571428,0.8571428571428572,0.2857142857142857,8.352727645487484,0.8086691129064539,4.5912350533926585
933,6B+,12,12,0,0,0,6,6,1.0,0.5,0.5,0.0,1.0,0.0,6.340847574253515,0.7476307579690673,1.2157483281235817
934,6B+,9,8,1,0,0,2,7,0.8888888888888888,0.2222222222222222,0.7777777777777778,0.0,1.0,0.1111111111111111,6.714464159820236,0.6591752584682868,2.084870054328196
935,6B+,6,5,1,0,0,1,5,0.8333333333333334,0.1666666666666666,0.8333333333333334,0.0,1.0,0.1666666666666666,7.760176702460966,0.7647726682121038,1.411161011334047
936,6B+,10,10,0,0,1,4,5,1.0,0.4,0.5,0.1,0.9,0.0,5.917271850068438,0.5990724286868561,3.174812330975324
937,6B+,9,9,0,0,0,2,7,1.0,0.2222222222222222,0.7777777777777778,0.0,1.0,0.0,6.992149266525486,0.709362521329215,1.7357077350829189
938,6B+,8,8,0,0,0,5,3,1.0,0.625,0.375,0.0,1.0,0.0,5.761760884545575,0.5252185910693163,1.4404311741015752
939,7B+,5,5,0,0,0,0,5,1.0,0.0,1.0,0.0,1.0,0.0,7.893545166839109,0.983623449038229,2.503275732064804
940,6B+,9,9,0,0,2,3,4,1.0,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.7777777777777778,0.0,6.406554832489361,0.7070958967754022,3.298442513360872
941,6B+,7,7,0,0,0,7,0,1.0,1.0,0.0,0.0,1.0,0.0,7.07608432317835,0.7946224763595819,2.235586640660669
942,6C,7,6,1,0,1,0,6,0.8571428571428571,0.0,0.8571428571428571,0.1428571428571428,0.8571428571428572,0.1428571428571428,7.525966987980612,1.0485457806830707,14.952582902938609
943,6B+,6,6,0,0,0,3,3,1.0,0.5,0.5,0.0,1.0,0.0,6.452924378906277,0.6697833369948526,1.4404311741015752
944,6C,9,9,0,0,0,2,7,1.0,0.2222222222222222,0.7777777777777778,0.0,1.0,0.0,7.012607254017295,0.9919381841641484,1.7436453673661378
945,6B+,7,7,0,0,0,1,6,1.0,0.1428571428571428,0.8571428571428571,0.0,1.0,0.0,6.043966479399281,0.7647726682121038,1.2157483281235817
946,6B+,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,6.169170306809524,0.7500319068145587,1.4404311741015752
947,7A,7,7,0,0,0,0,7,1.0,0.0,1.0,0.0,1.0,0.0,7.714133670698996,1.0069439498306791,2.0883866997776064
948,6B+,6,6,0,0,2,3,1,1.0,0.5,0.1666666666666666,0.3333333333333333,0.6666666666666667,0.0,7.228195711907279,11.124587897248832,3.539741484632182
949,6C+,9,9,0,0,0,3,6,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,6.261496225414608,0.7294566493426615,1.3639011139053798
950,6B+,9,8,1,0,0,1,8,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.0,1.0,0.1111111111111111,6.768079275051601,0.8547999367527116,1.9964868706506247
951,6B+,7,7,0,0,0,4,3,1.0,0.5714285714285714,0.4285714285714285,0.0,1.0,0.0,6.316309527025807,0.7450070803672414,1.4404311741015752
952,6C,6,6,0,0,6,0,0,1.0,0.0,0.0,1.0,0.0,0.0,6.564559913416648,97.77635307595776,19.02194199215512
953,6B+,8,7,0,1,0,1,7,0.875,0.125,0.875,0.0,1.0,0.0,6.420385137418729,0.9306359116559568,1.922148217788691
954,6B+,8,7,1,0,0,4,4,0.875,0.5,0.5,0.0,1.0,0.125,7.026624166805972,0.7317751712116616,1.9964868706506247
955,6B+,7,7,0,0,0,2,5,1.0,0.2857142857142857,0.7142857142857143,0.0,1.0,0.0,6.570372477680035,0.7647726682121038,2.0367445356609952
956,6B+,7,6,1,0,0,4,3,0.8571428571428571,0.5714285714285714,0.4285714285714285,0.0,1.0,0.1428571428571428,7.555941054816065,0.7070958967754022,2.104779975165594
957,6B+,6,6,0,0,0,2,4,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,6.185209069923464,0.6591752584682868,1.411161011334047
958,6C+,11,9,1,1,0,0,11,0.8181818181818182,0.0,1.0,0.0,1.0,0.0909090909090909,7.311053003990556,0.5606631543436191,1.3639011139053798
959,6B+,9,8,1,0,3,2,4,0.8888888888888888,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.6666666666666667,0.1111111111111111,6.745909294139012,3.383278919837975,3.9209513813174217
960,6B+,10,9,1,0,0,4,6,0.9,0.4,0.6,0.0,1.0,0.1,6.652220018233999,0.5401464440760957,2.022042007176636
961,6B+,7,6,1,0,0,0,7,0.8571428571428571,0.0,1.0,0.0,1.0,0.1428571428571428,6.874153703405892,0.7500319068145587,1.9146109828342328
962,6B+,7,7,0,0,0,7,0,1.0,1.0,0.0,0.0,1.0,0.0,6.144650827137882,0.5408985955893623,1.3639011139053798
963,7A,12,12,0,0,0,12,0,1.0,1.0,0.0,0.0,1.0,0.0,7.2438021456431825,0.9925145142130544,1.832401412190867
964,6C,8,8,0,0,0,4,4,1.0,0.5,0.5,0.0,1.0,0.0,6.263077216007752,0.7231443910897984,1.5337318394720958
965,6B+,6,5,1,0,0,2,4,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.0,1.0,0.1666666666666666,7.322786261922059,0.6964638640423255,1.943220492990136
966,7C,5,5,0,0,0,5,0,1.0,1.0,0.0,0.0,1.0,0.0,6.088853257416224,0.9309289757225746,2.017136123968983
967,7B,5,5,0,0,0,5,0,1.0,1.0,0.0,0.0,1.0,0.0,6.739788939520624,1.062170130970948,1.58468736112034
968,6B+,5,5,0,0,0,2,3,1.0,0.4,0.6,0.0,1.0,0.0,6.5929406280244764,0.6872845862937602,1.8044342566517664
969,6B+,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,6.77342123918918,0.7361398493765813,2.2972218505735453
970,6B+,8,8,0,0,0,2,6,1.0,0.25,0.75,0.0,1.0,0.0,6.308285960414867,0.765828820801984,2.118884012175705
971,6B+,8,8,0,0,0,8,0,1.0,1.0,0.0,0.0,1.0,0.0,6.764766689871238,0.7251681968513093,1.8217906390091787
972,6B+,8,8,0,0,0,4,4,1.0,0.5,0.5,0.0,1.0,0.0,6.402679774356146,0.6917600713386475,2.172539487808009
973,6C+,10,9,1,0,0,5,5,0.9,0.5,0.5,0.0,1.0,0.1,7.207424250290708,0.6907981380137739,2.0857429851996847
974,6C+,8,6,2,0,8,0,0,0.75,0.0,0.0,1.0,0.0,0.25,7.100241858187383,221.06608742741443,20.72668450163219
975,6B+,7,7,0,0,1,2,4,1.0,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.8571428571428572,0.0,7.08382918208345,0.8838038349123144,4.407166161938015
